"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"74185","11953","1500000US530110401023","Block Group 3, Census Tract 401.02, Clark County, Washington"
"132386","81621","1500000US530110402011","Block Group 1, Census Tract 402.01, Clark County, Washington"
"80000","38050","1500000US530110402012","Block Group 2, Census Tract 402.01, Clark County, Washington"
"65625","21987","1500000US530110402013","Block Group 3, Census Tract 402.01, Clark County, Washington"
"103816","18348","1500000US530110402014","Block Group 4, Census Tract 402.01, Clark County, Washington"
"73214","13695","1500000US530110402021","Block Group 1, Census Tract 402.02, Clark County, Washington"
"107609","28229","1500000US530110402022","Block Group 2, Census Tract 402.02, Clark County, Washington"
"91464","21363","1500000US530110402031","Block Group 1, Census Tract 402.03, Clark County, Washington"
"98594","15420","1500000US530110402032","Block Group 2, Census Tract 402.03, Clark County, Washington"
"100518","11495","1500000US530110402033","Block Group 3, Census Tract 402.03, Clark County, Washington"
"113333","47075","1500000US530110403011","Block Group 1, Census Tract 403.01, Clark County, Washington"
"111389","42831","1500000US530110403012","Block Group 2, Census Tract 403.01, Clark County, Washington"
"103133","42763","1500000US530110403031","Block Group 1, Census Tract 403.03, Clark County, Washington"
"109359","39383","1500000US530110403032","Block Group 2, Census Tract 403.03, Clark County, Washington"
"96000","52843","1500000US530110403033","Block Group 3, Census Tract 403.03, Clark County, Washington"
"127206","20450","1500000US530110403041","Block Group 1, Census Tract 403.04, Clark County, Washington"
"85327","13988","1500000US530110403051","Block Group 1, Census Tract 403.05, Clark County, Washington"
"89750","9155","1500000US530110403052","Block Group 2, Census Tract 403.05, Clark County, Washington"
"87109","16154","1500000US530110404031","Block Group 1, Census Tract 404.03, Clark County, Washington"
"99167","22468","1500000US530110404032","Block Group 2, Census Tract 404.03, Clark County, Washington"
"83693","13985","1500000US530110404071","Block Group 1, Census Tract 404.07, Clark County, Washington"
"83175","26870","1500000US530110404072","Block Group 2, Census Tract 404.07, Clark County, Washington"
"73750","9325","1500000US530110404073","Block Group 3, Census Tract 404.07, Clark County, Washington"
"71583","21361","1500000US530110404074","Block Group 4, Census Tract 404.07, Clark County, Washington"
"89688","46561","1500000US530110404081","Block Group 1, Census Tract 404.08, Clark County, Washington"
"122125","22341","1500000US530110404082","Block Group 2, Census Tract 404.08, Clark County, Washington"
"105833","16183","1500000US530110404083","Block Group 3, Census Tract 404.08, Clark County, Washington"
"94688","14288","1500000US530110404091","Block Group 1, Census Tract 404.09, Clark County, Washington"
"114408","14533","1500000US530110404092","Block Group 2, Census Tract 404.09, Clark County, Washington"
"75978","10773","1500000US530110404111","Block Group 1, Census Tract 404.11, Clark County, Washington"
"61719","16700","1500000US530110404112","Block Group 2, Census Tract 404.11, Clark County, Washington"
"86250","26429","1500000US530110404121","Block Group 1, Census Tract 404.12, Clark County, Washington"
"90000","13821","1500000US530110404122","Block Group 2, Census Tract 404.12, Clark County, Washington"
"94091","20525","1500000US530110404131","Block Group 1, Census Tract 404.13, Clark County, Washington"
"53333","17797","1500000US530110404132","Block Group 2, Census Tract 404.13, Clark County, Washington"
"108000","23396","1500000US530110404141","Block Group 1, Census Tract 404.14, Clark County, Washington"
"81481","12959","1500000US530110404142","Block Group 2, Census Tract 404.14, Clark County, Washington"
"76786","36723","1500000US530110404143","Block Group 3, Census Tract 404.14, Clark County, Washington"
"114613","28806","1500000US530110404144","Block Group 4, Census Tract 404.14, Clark County, Washington"
"53936","12337","1500000US530110404151","Block Group 1, Census Tract 404.15, Clark County, Washington"
"88980","5740","1500000US530110404152","Block Group 2, Census Tract 404.15, Clark County, Washington"
"141250","52444","1500000US530110404161","Block Group 1, Census Tract 404.16, Clark County, Washington"
"111705","25309","1500000US530110404162","Block Group 2, Census Tract 404.16, Clark County, Washington"
"98625","34191","1500000US530110404163","Block Group 3, Census Tract 404.16, Clark County, Washington"
"121096","21420","1500000US530110405041","Block Group 1, Census Tract 405.04, Clark County, Washington"
"79583","22418","1500000US530110405042","Block Group 2, Census Tract 405.04, Clark County, Washington"
"86063","26640","1500000US530110405043","Block Group 3, Census Tract 405.04, Clark County, Washington"
"117382","25736","1500000US530110405051","Block Group 1, Census Tract 405.05, Clark County, Washington"
"120139","40514","1500000US530110405052","Block Group 2, Census Tract 405.05, Clark County, Washington"
"127930","26681","1500000US530110405053","Block Group 3, Census Tract 405.05, Clark County, Washington"
"71447","12677","1500000US530110405071","Block Group 1, Census Tract 405.07, Clark County, Washington"
"51890","10982","1500000US530110405072","Block Group 2, Census Tract 405.07, Clark County, Washington"
"91125","23224","1500000US530110405091","Block Group 1, Census Tract 405.09, Clark County, Washington"
"71063","8573","1500000US530110405092","Block Group 2, Census Tract 405.09, Clark County, Washington"
"96250","24548","1500000US530110405101","Block Group 1, Census Tract 405.10, Clark County, Washington"
"156827","54285","1500000US530110405102","Block Group 2, Census Tract 405.10, Clark County, Washington"
"110000","55208","1500000US530110405103","Block Group 3, Census Tract 405.10, Clark County, Washington"
"91432","17862","1500000US530110405104","Block Group 4, Census Tract 405.10, Clark County, Washington"
"124821","11994","1500000US530110405111","Block Group 1, Census Tract 405.11, Clark County, Washington"
"120139","33888","1500000US530110405112","Block Group 2, Census Tract 405.11, Clark County, Washington"
"106471","15637","1500000US530110405121","Block Group 1, Census Tract 405.12, Clark County, Washington"
"79063","30827","1500000US530110405131","Block Group 1, Census Tract 405.13, Clark County, Washington"
"122798","36421","1500000US530110405132","Block Group 2, Census Tract 405.13, Clark County, Washington"
"104022","24537","1500000US530110406031","Block Group 1, Census Tract 406.03, Clark County, Washington"
"114028","36584","1500000US530110406032","Block Group 2, Census Tract 406.03, Clark County, Washington"
"137011","17653","1500000US530110406033","Block Group 3, Census Tract 406.03, Clark County, Washington"
"122292","66894","1500000US530110406034","Block Group 4, Census Tract 406.03, Clark County, Washington"
"92702","4811","1500000US530110406041","Block Group 1, Census Tract 406.04, Clark County, Washington"
"90481","15827","1500000US530110406042","Block Group 2, Census Tract 406.04, Clark County, Washington"
"121012","23350","1500000US530110406043","Block Group 3, Census Tract 406.04, Clark County, Washington"
"72350","9273","1500000US530110406051","Block Group 1, Census Tract 406.05, Clark County, Washington"
"-","**","1500000US530110406052","Block Group 2, Census Tract 406.05, Clark County, Washington"
"76875","39696","1500000US530110406053","Block Group 3, Census Tract 406.05, Clark County, Washington"
"146000","39161","1500000US530110406054","Block Group 4, Census Tract 406.05, Clark County, Washington"
"124432","54938","1500000US530110406081","Block Group 1, Census Tract 406.08, Clark County, Washington"
"127614","11957","1500000US530110406082","Block Group 2, Census Tract 406.08, Clark County, Washington"
"125455","45682","1500000US530110406083","Block Group 3, Census Tract 406.08, Clark County, Washington"
"165707","23231","1500000US530110406091","Block Group 1, Census Tract 406.09, Clark County, Washington"
"139044","22249","1500000US530110406092","Block Group 2, Census Tract 406.09, Clark County, Washington"
"142589","13586","1500000US530110406101","Block Group 1, Census Tract 406.10, Clark County, Washington"
"144345","34197","1500000US530110406102","Block Group 2, Census Tract 406.10, Clark County, Washington"
"82841","36806","1500000US530110407031","Block Group 1, Census Tract 407.03, Clark County, Washington"
"104814","23738","1500000US530110407032","Block Group 2, Census Tract 407.03, Clark County, Washington"
"59036","26913","1500000US530110407033","Block Group 3, Census Tract 407.03, Clark County, Washington"
"60549","38724","1500000US530110407034","Block Group 4, Census Tract 407.03, Clark County, Washington"
"59757","15704","1500000US530110407061","Block Group 1, Census Tract 407.06, Clark County, Washington"
"56573","34815","1500000US530110407062","Block Group 2, Census Tract 407.06, Clark County, Washington"
"59968","13652","1500000US530110407071","Block Group 1, Census Tract 407.07, Clark County, Washington"
"78864","52455","1500000US530110407072","Block Group 2, Census Tract 407.07, Clark County, Washington"
"89250","27243","1500000US530110407073","Block Group 3, Census Tract 407.07, Clark County, Washington"
"103625","23493","1500000US530110407091","Block Group 1, Census Tract 407.09, Clark County, Washington"
"96990","18056","1500000US530110407092","Block Group 2, Census Tract 407.09, Clark County, Washington"
"85531","4472","1500000US530110407093","Block Group 3, Census Tract 407.09, Clark County, Washington"
"55240","33943","1500000US530110407111","Block Group 1, Census Tract 407.11, Clark County, Washington"
"98417","21168","1500000US530110407112","Block Group 2, Census Tract 407.11, Clark County, Washington"
"77440","24349","1500000US530110407121","Block Group 1, Census Tract 407.12, Clark County, Washington"
"73750","22217","1500000US530110407122","Block Group 2, Census Tract 407.12, Clark County, Washington"
"94531","18429","1500000US530110407123","Block Group 3, Census Tract 407.12, Clark County, Washington"
"88429","24720","1500000US530110407124","Block Group 4, Census Tract 407.12, Clark County, Washington"
"153015","66020","1500000US530110407131","Block Group 1, Census Tract 407.13, Clark County, Washington"
"118688","43722","1500000US530110407132","Block Group 2, Census Tract 407.13, Clark County, Washington"
"111356","15890","1500000US530110407133","Block Group 3, Census Tract 407.13, Clark County, Washington"
"85147","67936","1500000US530110407141","Block Group 1, Census Tract 407.14, Clark County, Washington"
"51008","14432","1500000US530110407142","Block Group 2, Census Tract 407.14, Clark County, Washington"
"103992","31054","1500000US530110407151","Block Group 1, Census Tract 407.15, Clark County, Washington"
"93631","25668","1500000US530110407152","Block Group 2, Census Tract 407.15, Clark County, Washington"
"61809","13610","1500000US530110408031","Block Group 1, Census Tract 408.03, Clark County, Washington"
"91563","20953","1500000US530110408032","Block Group 2, Census Tract 408.03, Clark County, Washington"
"115250","7906","1500000US530110408033","Block Group 3, Census Tract 408.03, Clark County, Washington"
"59141","18111","1500000US530110408034","Block Group 4, Census Tract 408.03, Clark County, Washington"
"93064","10407","1500000US530110408061","Block Group 1, Census Tract 408.06, Clark County, Washington"
"73633","44388","1500000US530110408062","Block Group 2, Census Tract 408.06, Clark County, Washington"
"88472","33053","1500000US530110408063","Block Group 3, Census Tract 408.06, Clark County, Washington"
"68580","9213","1500000US530110408081","Block Group 1, Census Tract 408.08, Clark County, Washington"
"-","**","1500000US530110408091","Block Group 1, Census Tract 408.09, Clark County, Washington"
"45696","11735","1500000US530110408092","Block Group 2, Census Tract 408.09, Clark County, Washington"
"99831","23132","1500000US530110408093","Block Group 3, Census Tract 408.09, Clark County, Washington"
"71021","9581","1500000US530110408094","Block Group 4, Census Tract 408.09, Clark County, Washington"
"88421","40444","1500000US530110408101","Block Group 1, Census Tract 408.10, Clark County, Washington"
"79167","38740","1500000US530110408102","Block Group 2, Census Tract 408.10, Clark County, Washington"
"118819","61233","1500000US530110408111","Block Group 1, Census Tract 408.11, Clark County, Washington"
"94714","22059","1500000US530110408112","Block Group 2, Census Tract 408.11, Clark County, Washington"
"91250","24142","1500000US530110408121","Block Group 1, Census Tract 408.12, Clark County, Washington"
"96688","11534","1500000US530110408122","Block Group 2, Census Tract 408.12, Clark County, Washington"
"170543","32379","1500000US530110408123","Block Group 3, Census Tract 408.12, Clark County, Washington"
"108000","17179","1500000US530110409041","Block Group 1, Census Tract 409.04, Clark County, Washington"
"60446","19295","1500000US530110409042","Block Group 2, Census Tract 409.04, Clark County, Washington"
"86062","7438","1500000US530110409043","Block Group 3, Census Tract 409.04, Clark County, Washington"
"35313","11327","1500000US530110409044","Block Group 4, Census Tract 409.04, Clark County, Washington"
